,timestamp,symbol,open,high,low,close,previous_close,volume,turnover
0,2024-01-01,TATACONSUM,1093.85,1093.85,1076.0,1080.1,1086.8,936544,1014378482.2
1,2024-01-01,TITAN,3689.0,3698.0,3667.5,3677.15,3675.45,286683,1055037814.95
2,2024-01-01,SBILIFE,1435.85,1437.6,1425.95,1432.1,1432.6,158288,226492806.6
3,2024-01-01,MARUTI,10345.0,10345.0,10214.65,10283.3,10302.35,411724,4230379485.4
4,2024-01-01,HDFCLIFE,647.0,652.35,644.35,648.7,646.7,1343888,872609669.05
5,2024-01-01,NESTLEIND,26650.0,27445.25,26640.0,27372.4,26580.3,131610,3564384319.0
6,2024-01-01,TATASTEEL,140.0,140.95,139.05,139.85,139.6,21186105,2969470656.95
7,2024-01-01,BAJAJFINSV,1685.8,1691.7,1671.0,1676.4,1685.8,692280,1162435414.4
8,2024-01-01,ADANIPORTS,1026.55,1057.95,1023.0,1047.85,1024.35,3989711,4174643148.75
9,2024-01-01,ASIANPAINT,3403.0,3411.8,3389.15,3396.1,3402.4,283951,964615249.85
10,2024-01-01,COALINDIA,377.8,386.8,377.45,381.8,376.0,11124690,4268545026.75
11,2024-01-01,KOTAKBANK,1909.0,1919.0,1893.1,1909.15,1908.1,1425902,2724288902.9
12,2024-01-01,WIPRO,473.0,483.5,468.3,477.15,471.3,10173639,4856283990.3
13,2024-01-01,TCS,3790.0,3832.0,3773.0,3811.1,3793.4,825907,3141974600.85
14,2024-01-01,MAXHEALTH,689.0,694.65,684.25,688.45,686.25,222961,153850019.95
15,2024-01-01,CIPLA,1252.45,1256.8,1246.7,1251.0,1246.3,343584,429927015.25
16,2024-01-01,DRREDDY,5800.0,5860.0,5800.0,5821.65,5797.9,195680,1141708117.3
17,2024-01-01,LT,3538.0,3538.0,3496.05,3525.45,3526.0,777080,2733804517.85
18,2024-01-01,SUNPHARMA,1261.0,1263.95,1252.5,1260.25,1259.45,733452,922806686.1
19,2024-01-01,HCLTECH,1460.0,1495.75,1455.05,1483.75,1466.1,1222315,1807238199.8
20,2024-01-01,AXISBANK,1095.0,1104.0,1093.0,1097.7,1102.3,4083732,4491102999.5
21,2024-01-01,HINDUNILVR,2663.85,2669.4,2638.0,2654.75,2663.95,526353,1394647016.4
22,2024-01-01,BHARTIARTL,1031.95,1031.95,1007.0,1013.05,1032.2,3804406,3860029871.0
23,2024-01-01,TECHM,1273.0,1303.8,1265.25,1297.15,1272.65,1776828,2294317512.65
24,2024-01-01,GRASIM,2145.0,2175.0,2112.0,2127.3,2134.8,804466,1732363723.6
25,2024-01-01,ICICIBANK,991.55,1004.85,991.0,999.4,996.6,7683792,7680242979.25
26,2024-01-01,JSWSTEEL,880.25,884.8,875.0,877.6,880.25,778184,684578312.1
27,2024-01-01,INDIGO,3000.0,3049.95,2970.0,2978.5,2967.1,615820,1846974861.3
28,2024-01-01,ITC,463.5,469.95,462.65,468.05,462.1,9346277,4366127498.3
29,2024-01-01,POWERGRID,237.9,239.5,236.4,238.25,237.2,5952776,1418522098.0
30,2024-01-01,HDFCBANK,1706.0,1709.15,1692.0,1698.1,1709.25,7119843,12114568489.3
31,2024-01-01,M&M,1729.4,1730.0,1699.0,1703.3,1729.4,1307485,2230055234.0
32,2024-01-01,TRENT,3061.8,3067.0,2995.5,3002.1,3054.95,421730,1272017952.55
33,2024-01-01,ADANIENT,2852.3,2947.0,2842.05,2917.2,2848.95,2898619,8448146788.55
