,timestamp,symbol,open,high,low,close,previous_close,volume,turnover
0,2023-01-02,ADANIENT,3870.0,3874.0,3822.55,3841.2,3858.35,923051,3551733873.75
1,2023-01-02,ADANIPORTS,823.0,826.75,816.3,822.3,818.1,2042294,1678797212.4
2,2023-01-02,APOLLOHOSP,4488.0,4516.7,4446.0,4454.35,4477.6,246577,1103054425.5
3,2023-01-02,ASIANPAINT,3087.9,3087.9,3021.0,3047.25,3087.9,1015990,3090002805.3
4,2023-01-02,AXISBANK,932.25,945.0,931.8,941.6,933.75,3498198,3284124090.3
5,2023-01-02,BAJAJ-AUTO,3617.0,3620.0,3520.45,3573.95,3616.05,471328,1674980256.85
6,2023-01-02,BAJAJFINSV,1550.0,1560.0,1528.55,1552.5,1547.85,1061404,1639626458.45
7,2023-01-02,BAJFINANCE,6565.0,6610.0,6484.75,6553.75,6575.2,579340,3792140039.5
8,2023-01-02,BEL,100.4,101.2,99.9,100.25,99.9,6973552,700453747.25
9,2023-01-02,BHARTIARTL,806.25,816.2,805.6,813.5,806.1,1626846,1322520250.25
10,2023-01-02,CIPLA,1080.25,1082.0,1063.85,1070.95,1075.95,895053,956654580.05
11,2023-01-02,COALINDIA,226.75,227.2,224.15,224.75,225.05,4210225,949745070.0
12,2023-01-02,DRREDDY,4258.75,4267.55,4209.0,4235.05,4237.55,132726,561141457.65
13,2023-01-02,EICHERMOT,3227.0,3249.95,3203.3,3228.85,3227.75,381581,1230087442.3
14,2023-01-02,GRASIM,1725.4,1748.0,1720.0,1731.3,1723.5,310889,539793256.75
15,2023-01-02,HCLTECH,1039.1,1042.5,1031.5,1039.45,1039.3,701880,728302578.75
16,2023-01-02,HDFCBANK,1627.0,1639.75,1618.55,1628.7,1628.15,2190689,3569697184.0
17,2023-01-02,HDFCLIFE,565.0,571.4,561.25,570.3,566.25,841928,478130255.9
18,2023-01-02,HINDALCO,475.95,491.0,475.15,487.05,473.35,11255811,5469070952.55
19,2023-01-02,HINDUNILVR,2573.9,2580.05,2538.05,2558.4,2561.05,681703,1741816989.15
20,2023-01-02,ICICIBANK,894.0,907.0,894.0,902.45,890.85,4315403,3893736998.3
21,2023-01-02,INDIGO,2013.0,2050.0,2007.1,2042.75,2007.7,203965,414247071.6
22,2023-01-02,INFY,1514.0,1526.5,1504.05,1524.0,1508.2,3801140,5772495934.15
23,2023-01-02,ITC,330.9,334.0,329.65,332.85,331.55,5951893,1977534074.25
24,2023-01-02,JSWSTEEL,771.9,783.5,766.15,775.3,768.05,3360043,2604794571.55
25,2023-01-02,KOTAKBANK,1827.8,1833.0,1816.45,1825.05,1827.25,1125001,2054079282.65
26,2023-01-02,LT,2092.9,2097.6,2075.05,2089.45,2085.8,807344,1686620365.65
27,2023-01-02,M&M,1251.0,1271.0,1242.6,1262.85,1249.2,1718385,2168696725.65
28,2023-01-02,MARUTI,8365.0,8454.0,8337.6,8403.3,8394.6,398159,3346884016.15
29,2023-01-02,MAXHEALTH,441.75,451.25,435.4,447.6,439.55,613060,272717501.7
30,2023-01-02,NESTLEIND,19616.65,19715.0,19501.25,19561.55,19606.0,25164,492991699.05
31,2023-01-02,NTPC,167.05,168.55,166.4,168.0,166.45,7322962,1228671707.55
32,2023-01-02,ONGC,147.3,150.8,147.25,150.45,146.75,9631496,1440055190.45
33,2023-01-02,POWERGRID,214.55,215.5,213.0,215.05,213.7,4469546,958881914.05
34,2023-01-02,RELIANCE,2550.0,2579.0,2548.2,2575.9,2547.2,2453414,6292210762.05
35,2023-01-02,SBILIFE,1230.0,1247.65,1222.0,1240.05,1231.3,703923,867894784.1
36,2023-01-02,SBIN,614.95,619.2,611.2,612.2,613.7,6726084,4132615299.65
37,2023-01-02,SHRIRAMFIN,1381.0,1390.0,1362.0,1385.8,1376.9,436989,602680309.6
38,2023-01-02,SUNPHARMA,1001.4,1001.4,987.2,997.0,1001.4,1616012,1610403828.4
39,2023-01-02,TATACONSUM,769.9,771.0,758.1,762.3,766.95,1061086,809208747.6
40,2023-01-02,TATASTEEL,114.4,119.7,113.75,119.25,112.65,143444095,16899938209.6
41,2023-01-02,TCS,3261.0,3266.85,3235.2,3261.45,3256.7,709547,2308912232.4
42,2023-01-02,TECHM,1017.9,1021.85,1005.2,1009.5,1016.4,1348611,1361722860.85
43,2023-01-02,TITAN,2607.0,2616.0,2556.8,2565.75,2597.5,697408,1799962334.15
44,2023-01-02,TRENT,1358.0,1358.4,1332.0,1342.15,1351.35,195562,262792454.0
45,2023-01-02,ULTRACEMCO,6979.9,7039.95,6950.1,7017.95,6959.05,212580,1489476645.3
46,2023-01-02,WIPRO,393.0,393.9,390.5,393.05,392.75,2779756,1090531972.55
47,2023-01-03,ADANIENT,3841.9,3852.85,3791.0,3830.95,3841.2,799905,3064403987.15
48,2023-01-03,ADANIPORTS,822.25,826.4,817.8,820.45,822.3,2166531,1780376177.45
49,2023-01-03,APOLLOHOSP,4467.0,4508.95,4425.1,4490.9,4454.35,430096,1922326817.65
50,2023-01-03,ASIANPAINT,3047.0,3059.95,3025.0,3028.25,3047.25,860367,2615233418.6
51,2023-01-03,AXISBANK,944.75,965.6,942.6,962.3,941.6,6927819,6630632307.0
52,2023-01-03,BAJAJ-AUTO,3562.5,3620.0,3562.5,3601.7,3573.95,218996,787957423.3
53,2023-01-03,BAJAJFINSV,1549.0,1570.0,1544.05,1563.0,1552.5,1306648,2038193665.65
54,2023-01-03,BAJFINANCE,6565.0,6660.0,6530.0,6606.25,6553.75,742081,4906113865.25
55,2023-01-03,BEL,100.3,100.9,99.8,100.35,100.25,8833881,885215571.45
56,2023-01-03,BHARTIARTL,810.35,818.8,808.5,817.6,813.5,1717603,1398352259.7
57,2023-01-03,CIPLA,1070.05,1080.95,1066.4,1075.9,1070.95,952230,1022262951.0
58,2023-01-03,COALINDIA,225.0,225.75,223.0,224.1,224.75,3643132,816034952.65
59,2023-01-03,DRREDDY,4238.8,4258.1,4216.1,4238.35,4235.05,162179,687107079.75
60,2023-01-03,EICHERMOT,3228.85,3240.0,3206.0,3213.45,3228.85,323237,1040386495.55
