,timestamp,symbol,open,high,low,close,previous_close,volume,turnover
0,2018-01-01,ADANIENT,165.8,169.85,165.0,166.05,166.35,4220395,708195673.85
1,2018-01-01,ADANIPORTS,406.7,407.7,398.05,399.65,405.65,2701537,1086041038.95
2,2018-01-01,APOLLOHOSP,1216.0,1216.0,1199.1,1202.55,1204.8,117565,141695509.9
3,2018-01-01,ASIANPAINT,1163.0,1165.0,1138.1,1143.65,1158.5,591349,681146388.85
4,2018-01-01,AXISBANK,563.8,569.8,560.5,565.5,563.95,6943234,3926020653.9
5,2018-01-01,BAJAJ-AUTO,3340.0,3345.05,3276.4,3289.25,3333.6,174560,575864168.05
6,2018-01-01,BAJAJFINSV,5208.0,5308.75,5151.6,5171.85,5230.4,44899,234577505.35
7,2018-01-01,BAJFINANCE,1759.5,1760.0,1720.4,1725.65,1756.7,535319,929040050.6
8,2018-01-01,BEL,183.0,183.9,181.2,181.45,182.15,2722272,496497191.05
9,2018-01-01,BHARTIARTL,531.0,538.1,525.4,527.9,529.65,4333190,2307486229.5
10,2018-01-01,CIPLA,608.0,617.85,607.0,611.5,608.5,873546,534903891.5
11,2018-01-01,COALINDIA,263.0,267.3,262.6,266.65,262.95,3079260,818781485.4
12,2018-01-01,DRREDDY,2410.0,2436.0,2394.05,2404.15,2414.2,242081,583966342.6
13,2018-01-01,EICHERMOT,30399.95,30420.0,29850.0,29893.15,30340.85,19847,596219396.45
14,2018-01-01,GRASIM,1165.05,1169.8,1140.9,1143.95,1165.75,187524,216844684.8
15,2018-01-01,HCLTECH,889.0,890.7,875.95,878.7,890.5,643144,566249302.05
16,2018-01-01,HDFCBANK,1872.7,1880.75,1850.5,1854.5,1872.4,1645129,3063622972.65
17,2018-01-01,HDFCLIFE,388.5,399.8,386.55,389.65,386.0,1445743,570074962.0
18,2018-01-01,HINDALCO,273.0,277.9,270.0,271.15,273.55,4614411,1258495904.75
19,2018-01-01,HINDUNILVR,1367.0,1367.0,1340.05,1344.5,1367.85,746852,1007039281.0
20,2018-01-01,ICICIBANK,314.0,314.0,309.1,310.3,314.0,7739502,2406452440.55
21,2018-01-01,INDIGO,1205.95,1219.4,1196.8,1203.0,1205.5,287162,347314670.15
22,2018-01-01,INFY,1037.7,1044.5,1030.0,1033.55,1042.05,2715670,2814045584.35
23,2018-01-01,ITC,263.25,266.3,261.25,262.3,263.25,10461011,2753929704.55
24,2018-01-01,JSWSTEEL,269.5,271.7,264.35,265.8,269.8,1261616,339197686.05
25,2018-01-01,KOTAKBANK,1011.85,1012.2,996.8,999.95,1010.2,1317415,1321989672.8
26,2018-01-01,LT,1261.0,1274.0,1255.9,1260.7,1258.25,2048058,2589282523.5
27,2018-01-01,M&M,751.0,758.9,743.0,744.65,751.1,2476302,1859140125.05
28,2018-01-01,MARUTI,9749.0,9789.0,9629.8,9651.9,9729.55,426354,4139291259.9
29,2018-01-01,NESTLEIND,7900.0,7901.6,7828.6,7863.2,7870.9,6606,51918103.45
30,2018-01-01,NTPC,177.05,177.35,175.7,176.55,177.0,5574802,984320853.6
31,2018-01-01,ONGC,195.2,195.7,192.0,192.35,195.2,5899565,1141243977.35
32,2018-01-01,POWERGRID,199.05,201.75,199.05,200.2,200.35,3593261,720460810.3
33,2018-01-01,RELIANCE,922.7,922.7,907.5,909.75,921.05,4321686,3947568943.55
34,2018-01-01,SBILIFE,694.0,703.0,694.0,699.5,695.35,174646,122066043.3
35,2018-01-01,SBIN,310.6,312.75,306.3,307.1,309.9,12182400,3765314888.6
36,2018-01-01,SUNPHARMA,571.5,585.4,571.25,574.05,571.15,5314142,3075590813.9
37,2018-01-01,TATASTEEL,732.5,735.4,719.5,722.2,732.4,1833942,1332827277.05
38,2018-01-01,TCS,2682.3,2694.8,2635.0,2645.6,2701.2,675880,1794417716.9
39,2018-01-01,TECHM,501.1,508.7,500.05,503.1,504.05,1115837,562053264.0
40,2018-01-01,TITAN,857.7,862.05,851.05,852.45,858.15,472607,404934218.15
41,2018-01-01,TRENT,340.0,342.95,330.0,331.5,337.15,72655,24401732.45
42,2018-01-01,ULTRACEMCO,4302.2,4319.8,4243.05,4256.05,4320.6,166780,712753518.05
43,2018-01-01,WIPRO,311.5,320.0,309.45,316.55,314.25,3350397,1060197300.6
44,2018-01-02,ADANIENT,166.1,167.4,162.15,163.9,166.05,2712044,445915645.5
45,2018-01-02,ADANIPORTS,403.45,403.45,395.0,397.4,399.65,1322980,526660890.15
46,2018-01-02,APOLLOHOSP,1205.0,1212.0,1186.5,1191.95,1202.55,211424,252701837.7
47,2018-01-02,ASIANPAINT,1146.0,1150.0,1134.05,1142.75,1143.65,516171,588852825.25
48,2018-01-02,AXISBANK,567.0,568.6,556.35,559.5,565.5,6292268,3540878729.7
49,2018-01-02,BAJAJ-AUTO,3309.0,3348.0,3280.0,3294.75,3289.25,297721,985059549.55
50,2018-01-02,BAJAJFINSV,5199.9,5229.0,5047.75,5101.1,5171.85,79123,406273658.85
51,2018-01-02,BAJFINANCE,1739.7,1739.7,1710.0,1724.65,1725.65,576208,993408074.85
52,2018-01-02,BEL,182.5,183.65,180.75,181.65,181.45,3929814,715840169.0
53,2018-01-02,BHARTIARTL,532.9,532.9,511.85,516.55,527.9,4724570,2463556274.15
54,2018-01-02,CIPLA,614.2,619.0,605.5,607.8,611.5,1038258,635863120.15
55,2018-01-02,COALINDIA,268.0,270.9,267.0,270.05,266.65,5659389,1525773010.4
56,2018-01-02,DRREDDY,2427.0,2439.0,2395.6,2409.2,2404.15,251537,607883952.0
57,2018-01-02,EICHERMOT,29925.0,29955.0,28539.7,28670.15,29893.15,84793,2460180370.7
58,2018-01-02,GRASIM,1148.5,1154.1,1129.0,1139.55,1143.95,333459,380069433.65
59,2018-01-02,HCLTECH,876.9,895.0,876.85,892.8,878.7,953259,846726146.6
60,2018-01-02,HDFCBANK,1858.55,1875.0,1858.55,1872.35,1854.5,1194079,2230859132.95
61,2018-01-02,HDFCLIFE,391.7,398.0,384.35,395.5,389.65,1219713,476766872.3
62,2018-01-02,HINDALCO,274.4,274.4,268.1,271.9,271.15,4546324,1232998659.55
63,2018-01-02,HINDUNILVR,1345.0,1349.8,1328.55,1338.6,1344.5,695988,930110392.7
64,2018-01-02,ICICIBANK,310.95,311.7,307.5,309.7,310.3,7046560,2181071541.6
65,2018-01-02,INDIGO,1209.0,1209.5,1178.0,1201.4,1203.0,564507,675000577.25
66,2018-01-02,INFY,1037.25,1042.0,1023.0,1029.7,1033.55,3056124,3152175058.55
67,2018-01-02,ITC,262.6,264.2,260.45,260.75,262.3,5688384,1489465051.0
68,2018-01-02,JSWSTEEL,267.0,268.0,261.7,264.55,265.8,2277139,601964407.75
69,2018-01-02,KOTAKBANK,1001.0,1006.0,992.5,1003.2,999.95,1072207,1070487339.7
70,2018-01-02,LT,1267.0,1269.9,1242.85,1249.75,1260.7,1512324,1894138646.6
71,2018-01-02,M&M,754.0,758.0,746.3,752.9,744.65,3020597,2274687979.6
72,2018-01-02,MARUTI,9699.0,9718.6,9525.0,9554.05,9651.9,451227,4329811183.55
73,2018-01-02,NESTLEIND,7855.0,7923.05,7843.0,7863.55,7863.2,65613,517535928.45
74,2018-01-02,NTPC,176.8,179.25,176.55,178.9,176.55,8476281,1507675948.8
75,2018-01-02,ONGC,195.75,197.5,195.0,196.85,192.35,12878378,2528405705.35
76,2018-01-02,POWERGRID,201.25,201.8,199.3,200.75,200.2,2465835,494176996.45
77,2018-01-02,RELIANCE,913.0,919.55,906.4,911.15,909.75,4342815,3964649169.65
78,2018-01-02,SBILIFE,699.5,700.15,680.1,685.1,699.5,342012,236514268.7
79,2018-01-02,SBIN,309.0,309.0,301.35,303.25,307.1,14797364,4498328483.15
80,2018-01-02,SUNPHARMA,577.0,582.0,567.2,572.15,574.05,3839130,2201239576.4
81,2018-01-02,TATASTEEL,724.0,731.25,715.25,729.3,722.2,2467294,1787822857.3
82,2018-01-02,TCS,2660.0,2669.6,2620.2,2631.2,2645.6,960145,2535800011.0
83,2018-01-02,TECHM,503.5,515.0,503.5,513.95,503.1,2204383,1128002417.4
84,2018-01-02,TITAN,854.1,858.45,840.6,845.15,852.45,1181949,1002928084.7
85,2018-01-02,TRENT,334.75,336.8,324.05,327.1,331.5,97284,32018209.9
86,2018-01-02,ULTRACEMCO,4285.0,4301.0,4243.8,4252.3,4256.05,141217,601735583.0
87,2018-01-02,WIPRO,315.85,324.0,314.45,318.7,316.55,2874518,916098298.75
88,2018-01-03,ADANIENT,163.9,180.25,163.9,176.2,163.9,21268697,3736201856.8
89,2018-01-03,ADANIPORTS,398.1,410.9,397.45,407.65,397.4,4679468,1903704768.75
90,2018-01-03,APOLLOHOSP,1195.0,1203.95,1173.0,1176.5,1191.95,261936,310113503.8
91,2018-01-03,ASIANPAINT,1149.0,1149.0,1135.3,1141.9,1142.75,593809,677271928.05
92,2018-01-03,AXISBANK,561.3,565.45,555.75,560.45,559.5,3990149,2236430578.25
93,2018-01-03,BAJAJ-AUTO,3310.0,3310.2,3231.55,3241.05,3294.75,372267,1215145388.5
94,2018-01-03,BAJAJFINSV,5139.35,5179.8,5088.8,5099.45,5101.1,119413,614143603.4
95,2018-01-03,BAJFINANCE,1727.0,1738.35,1711.0,1715.3,1724.65,416136,716343469.05
96,2018-01-03,BEL,182.0,183.6,180.8,181.0,181.65,2795736,508419459.5
97,2018-01-03,BHARTIARTL,519.15,525.5,514.75,518.2,516.55,5707905,2975947483.55
98,2018-01-03,CIPLA,611.0,613.9,604.55,606.8,607.8,771828,470411398.15
99,2018-01-03,COALINDIA,271.0,273.45,269.7,271.85,270.05,9240120,2509182241.55
