,timestamp,symbol,open,high,low,close,previous_close,volume,turnover
0,2020-01-01,ADANIENT,209.0,210.45,206.65,207.85,208.35,1553127,323377254.4
1,2020-01-01,ADANIPORTS,368.0,379.25,366.0,377.65,366.0,11377167,4274459182.65
2,2020-01-01,APOLLOHOSP,1440.0,1442.0,1422.2,1426.35,1442.0,268255,383353613.45
3,2020-01-01,ASIANPAINT,1790.2,1802.55,1783.2,1793.2,1784.95,397285,712846264.85
4,2020-01-01,AXISBANK,754.9,759.95,747.2,748.7,754.1,4917748,3697221320.0
5,2020-01-01,BAJAJ-AUTO,3183.0,3193.75,3142.1,3150.1,3185.0,320021,1014398662.55
6,2020-01-01,BAJAJFINSV,9420.0,9432.45,9351.95,9378.45,9393.35,63668,597605431.1
7,2020-01-01,BAJFINANCE,4237.8,4252.0,4221.0,4231.3,4234.75,407042,1723964912.4
8,2020-01-01,BEL,100.3,100.95,99.4,100.15,100.05,5146098,515300690.85
9,2020-01-01,BHARTIARTL,456.05,460.5,449.75,453.3,455.8,5059995,2299887461.4
10,2020-01-01,CIPLA,481.0,481.0,474.45,475.9,478.2,1316812,628456121.8
11,2020-01-01,COALINDIA,211.35,212.6,208.4,211.95,211.35,6447592,1358556960.6
12,2020-01-01,DRREDDY,2880.0,2888.5,2860.2,2879.4,2874.55,154779,445088027.95
13,2020-01-01,EICHERMOT,22515.25,22594.75,22001.0,22075.8,22515.25,108648,2413579501.15
14,2020-01-01,GRASIM,746.8,747.4,738.6,742.5,743.65,685313,509074279.2
15,2020-01-01,HCLTECH,569.4,572.9,566.85,571.95,568.1,918373,523918302.05
16,2020-01-01,HDFCBANK,1276.1,1280.0,1270.6,1278.6,1272.1,1836849,2345000988.7
17,2020-01-01,HDFCLIFE,623.0,626.0,616.35,621.45,626.05,1749377,1085334201.2
18,2020-01-01,HINDALCO,216.15,217.45,213.2,214.3,216.15,5085208,1092935267.45
19,2020-01-01,HINDUNILVR,1930.0,1939.9,1918.0,1936.55,1923.0,543035,1049322738.45
20,2020-01-01,ICICIBANK,539.9,542.5,535.7,536.75,538.9,7642793,4111822132.9
21,2020-01-01,INDIGO,1333.55,1347.65,1330.0,1333.0,1333.55,377625,505040696.85
22,2020-01-01,INFY,735.0,740.0,732.55,736.85,731.15,2112415,1553368748.8
23,2020-01-01,ITC,238.6,238.6,237.1,238.1,237.7,4208837,1001078168.45
24,2020-01-01,JSWSTEEL,270.7,273.5,265.85,268.1,270.05,6952048,1873512329.6
25,2020-01-01,KOTAKBANK,1689.0,1696.75,1672.0,1674.05,1684.35,1475056,2476624713.9
26,2020-01-01,LT,1308.4,1318.9,1303.0,1309.95,1298.2,3123998,4095285792.0
